genres,rating,no_of_votes,meta_score,release_date,gross,budget,countries,log_budget,log_no_of_votes,log_gross,log_gross_bin
"Classical Western, Desert Adventure, Historical Epic, War Epic, Western Epic, Adventure, Drama, History, War, Western",6.8,19000,64.81290322580645,1960.0,6334.0,12000000.0,United States,16.300417291085605,9.852246888342531,8.75384509275524,0
"Costume Drama, Epic, Historical Epic, Period Drama, War Epic, Drama, History, War",7.6,32000,64.81290322580645,1993.0,10769960.0,25000000.0,United States,17.034386422832473,10.373522431293592,16.192271427956097,2
"Historical Epic, Swashbuckler, Action, Adventure, History",6.7,24000,79.0,2023.0,32407471.0,26000000.0,"France, Germany, Spain, Belgium",17.073607134447293,10.085850775128717,17.29389957145843,4
"Drama, History, Thriller, War",6.7,69000,58.0,2002.0,65716126.0,100000000.0,"United Kingdom, Germany, Canada, United States",18.420680753952364,11.141876276228,18.000854917564777,5
"Disaster, Epic, Romantic Epic, Sword & Sandal, Action, Adventure, Drama, History, Romance",5.5,120000,41.0,2014.0,117831631.0,100000000.0,"Canada, Germany, United States, United Kingdom",18.420680753952364,11.695255355062795,18.584767316056137,7
"Adventure, Biography, Comedy, Drama, History, Sport",7.3,104000,54.0,2016.0,46152800.0,23000000.0,"United Kingdom, Germany, United States",16.951004817371683,11.552155793461898,17.64746821046248,5
"Psychological Drama, Drama, History",7.1,191000,86.0,2012.0,28288071.0,32000000.0,United States,17.281246492014,12.160033942617156,17.157950789665136,4
"Action, Drama, History, War",6.5,96000,54.0,2018.0,67359190.0,35000000.0,United States,17.370858648025116,11.472113887062386,18.02554991773121,5
"Survival, Adventure, Drama, History",7.7,325000,78.0,1995.0,355237933.0,52000000.0,United States,17.76675429577647,12.691583538230217,19.688298359551155,8
"Action Epic, Historical Epic, Action, Drama, History",6.9,79000,76.0,2022.0,97562514.0,50000000.0,"United States, South Africa, Ireland",17.72753358339242,11.277215789596893,18.39600390998751,6
"Period Drama, Action, Drama, History, Thriller, War",7.1,158000,58.0,2009.0,51262751.0,32000000.0,United States,17.281246492014,11.970356641102999,17.752474964544547,5
"Docudrama, Period Drama, True Crime, Crime, Drama, History, Mystery, Thriller, Financial Drama",6.8,94000,72.0,2017.0,56996304.0,50000000.0,"United States, Italy, United Kingdom, China",17.72753358339242,11.451060699493427,17.858496999136218,5
"Legal Drama, Period Drama, Psychological Drama, Tragedy, Drama, History",6.8,41000,75.0,1996.0,7343114.0,25000000.0,United States,17.034386422832473,10.62135173563291,15.80927369748502,2
"Epic, Period Drama, Spy, Tragedy, Drama, History, Thriller",7.5,246000,74.0,2006.0,130982407.0,70000000.0,"United States, Canada, France",18.064005814299346,12.413090879946887,18.69057358207137,7
"Period Drama, Drama, History",6.9,46000,64.0,2015.0,31972096.0,14000000.0,"United Kingdom, France",16.454567959008102,10.736418414365376,17.28037411162811,4
"Epic, Tragedy, Drama, History, War",6.6,60000,71.0,2015.0,16322067.0,15000000.0,"United Kingdom, France",16.52356082573315,11.002116507732017,16.608028615158755,3
"Police Procedural, True Crime, Action, Crime, Drama, History, Thriller",7.3,117000,69.0,2017.0,52185751.0,45000000.0,"Hong Kong, United States",17.622173069956816,11.669937760751914,17.770320065403613,5
"Action, Drama, History, Thriller, War",7.3,170000,48.0,2016.0,69411370.0,50000000.0,"United States, Malta",17.72753358339242,12.04355959836804,18.055561259317784,6
"Folk Horror, Period Drama, Drama, History, Horror, Thriller",6.6,5700,73.0,2024.0,54259.0,26000000.0,"Austria, Germany",17.073607134447293,8.648396877031582,10.901542586212923,0
"Docudrama, Political Drama, Biography, Drama, History",7.6,114000,80.0,2009.0,27426335.0,25000000.0,"United States, United Kingdom, France",17.034386422832473,11.643962499267984,17.127014277615437,4
"Jukebox Musical, Period Drama, Rock Musical, Drama, Fantasy, History, Music, Musical, Romance",7.3,116000,56.0,2007.0,29625761.0,45000000.0,"United Kingdom, United States",17.622173069956816,11.661354090741,17.204154878607763,4
"Dark Comedy, Comedy, Crime, Drama, History, Mystery",7.0,36000,58.0,2024.0,27219729.0,26000000.0,"United Kingdom, United States, France",17.073607134447293,10.491301994830229,17.119452635961323,4
"Action, Biography, Drama, History, War, Western",6.9,66000,53.0,2016.0,25035950.0,50000000.0,United States,17.72753358339242,11.097425172408931,17.035823389843156,3
"Period Drama, Biography, Drama, History, Romance",6.7,92000,73.0,2006.0,49334775.0,30000000.0,"United States, United Kingdom",17.216707972959764,11.429554725537322,17.714139785875947,5
"Costume Drama, Period Drama, Drama, History",6.3,5100,54.0,2024.0,4336876.0,26000000.0,"United Kingdom, United States",17.073607134447293,8.537191877922927,15.282665061797395,2
"Period Drama, Drama, History, Sport",7.3,78000,72.0,2003.0,148336445.0,87000000.0,United States,18.28141868811311,11.264476926102367,18.8149935355119,7
"Action, Horror, Thriller",4.3,885,64.81290322580645,2025.0,588967.0,26000000.0,United Kingdom,17.073607134447293,6.786716950605081,13.286127131786014,1
"Erotic Thriller, Psychological Drama, Psychological Horror, Psychological Thriller, Supernatural Horror, Suspense Mystery, Teen Drama, Teen Horror, Tragedy, Drama",7.3,111000,45.0,1992.0,4252995.0,10000000.0,"France, United States",16.118095750958314,11.6172944892629,15.263134233722749,2
"Slasher Horror, Teen Horror, Whodunnit, Horror, Mystery",5.8,165000,52.0,1997.0,125586134.0,17000000.0,United States,16.648723960844016,12.013706813470414,18.648502415777546,7
"Slasher Horror, Splatter Horror, Supernatural Horror, Teen Horror, Horror",6.1,71000,59.0,2022.0,15741780.0,250000.0,United States,12.429220196836383,11.170449240431308,16.57182894575953,3
"Alien Invasion, Body Horror, Monster Horror, Supernatural Horror, Tragedy, Horror, Mystery, Sci-Fi",8.2,493000,57.0,1982.0,20836881.0,15000000.0,"United States, Canada",16.52356082573315,13.108266481420335,16.85223514753299,3
"B-Horror, Slasher Horror, Teen Horror, Horror, Thriller",7.7,322000,90.0,1978.0,47173315.0,325000.0,United States,12.691583538230217,12.682309930111785,17.669338951708397,5
"Slasher Horror, Suspense Mystery, Horror, Mystery, Thriller",6.5,205000,80.0,2022.0,14745049.0,1000000.0,"United States, New Zealand",13.815511557963774,12.230770136157428,16.50641799120576,3
"Buddy Comedy, Dark Comedy, Parody, Survival, Zombie Horror, Comedy, Horror",7.9,616000,76.0,2004.0,31636877.0,26000000.0,"United Kingdom, France, United States",17.073607134447293,13.331003865890963,17.2698340234289,4
"Supernatural Horror, Horror",6.9,50000,75.0,2023.0,2090252.0,26000000.0,"Argentina, United States",17.073607134447293,10.819798284210286,14.552795669246294,1
"Witch Horror, Horror, Mystery, Thriller",6.8,152000,65.0,2016.0,6170043.0,4000000.0,United Kingdom,15.201805169084134,11.931642378754141,15.635216527136532,2
"Dark Fantasy, Monster Horror, Supernatural Horror, Drama, Fantasy, Horror",6.5,321000,58.0,2019.0,473123154.0,79000000.0,"United States, Canada",18.184958423089522,12.679199517372098,19.974866282544685,9
"Conspiracy Thriller, Monster Horror, Psychological Horror, Slasher Horror, Supernatural Horror, Suspense Mystery, Teen Horror, Werewolf Horror, Horror, Mystery",7.0,469000,72.0,2012.0,70038838.0,30000000.0,"Canada, United States",17.216707972959764,13.058360179622305,18.06456048900239,6
"Kaiju, Action, Adventure, Horror, Sci-Fi, Thriller",5.0,91000,40.0,2023.0,397800317.0,129000000.0,"United States, China, Thailand, Germany, Canada, United Kingdom",18.675322970077882,11.418625774449598,19.801460723780508,9
"Disaster, Globetrotting Adventure, Zombie Horror, Action, Adventure, Horror, Sci-Fi",7.0,748000,63.0,2013.0,540455876.0,190000000.0,"United States, United Kingdom",19.06253463538792,13.525159593854116,20.107923558038802,9
"Psychological Horror, Space Sci-Fi, Supernatural Horror, Horror, Sci-Fi, Thriller",6.6,205000,35.0,1997.0,26677289.0,60000000.0,"United Kingdom, United States",17.909855136853043,12.230770136157428,17.099323199639795,4
"Psychological Horror, Slasher Horror, Suspense Mystery, Horror, Mystery, Thriller",7.0,265000,42.0,2009.0,77912251.0,20000000.0,"Canada, United States, Germany, France",16.811242881518265,12.487488878546145,18.17109377703626,6
"Alien Invasion, Cyberpunk, Monster Horror, Space Sci-Fi, Horror, Sci-Fi",8.5,1000000,89.0,1979.0,108610231.0,11000000.0,"United Kingdom, United States",16.213405921671733,13.815511557963774,18.50327617833717,6
"Body Horror, Werewolf Horror, Horror",5.6,22000,50.0,2025.0,34150169.0,25000000.0,"United States, New Zealand, Ireland",17.034386422832473,9.99884318585288,17.34627812200675,4
"Slasher Horror, Supernatural Horror, Teen Horror, Horror",7.4,276000,76.0,1984.0,25858216.0,1800000.0,United States,14.403297778421795,12.52815976788113,17.06813898074843,4
"Dark Comedy, Satire, Comedy, Fantasy, Horror",4.8,32000,17.0,1993.0,8556940.0,900000.0,United States,13.710151153416941,10.373522431293592,15.962253324436606,2
"Monster Horror, Sci-Fi Epic, Space Sci-Fi, Tragedy, Horror, Sci-Fi, Thriller",6.4,328000,65.0,2017.0,240892187.0,97000000.0,"United Kingdom, United States",18.390221546776935,12.700771936142122,19.299860038665763,8
"Body Horror, Folk Horror, Drama, Fantasy, Horror, Thriller",8.2,67000,64.81290322580645,2018.0,1691980.0,26000000.0,"India, Sweden",17.073607134447293,11.112462823634855,14.341410589770836,1
"Slasher Horror, Splatter Horror, Supernatural Horror, Teen Horror, Horror, Thriller",6.7,296000,39.0,2000.0,112880294.0,23000000.0,"United States, Canada",16.951004817371683,12.598118111678868,18.541838478900175,6
"Slasher Horror, Splatter Horror, Teen Horror, Horror, Thriller",6.1,138000,32.0,2003.0,28650575.0,12600000.0,"United States, Germany, Canada",16.349207451286784,11.835016210489899,17.17068410563497,4
"Giallo, Psychological Horror, Supernatural Horror, Teen Horror, Drama, Horror, Mystery, Thriller",7.0,189000,65.0,2021.0,22957625.0,43000000.0,"United Kingdom, China, United States",17.57671069691365,12.149507585033072,16.949160726857237,3
"Dark Comedy, Splatter Horror, Horror",6.4,19000,62.0,2025.0,53596277.0,10000000.0,"United States, United Kingdom, Canada",16.118095750958314,9.852246888342531,17.796990183331435,5
"Found Footage Horror, Supernatural Horror, Horror",7.0,120000,72.0,2024.0,15469415.0,26000000.0,"Australia, United Arab Emirates, United States",17.073607134447293,11.695255355062795,16.55437547135187,3
"Dark Comedy, Slasher Horror, Action, Horror, Thriller",6.6,142000,50.0,2020.0,10550350.0,14000000.0,"China, Japan, United States",16.454567959008102,11.863589378812122,16.17166968747509,2
"Dark Comedy, Slasher Horror, Splatter Horror, Supernatural Horror, Teen Horror, Holiday, Horror",6.3,47000,62.0,2024.0,90322103.0,2000000.0,United States,14.508658238524095,10.757924157061597,18.318892772485643,6
"Supernatural Horror, Teen Horror, Horror, Mystery",7.4,217000,86.0,1976.0,33861748.0,1800000.0,United States,14.403297778421795,12.28765724080691,17.33779658720412,4
"Body Horror, Dark Comedy, Monster Horror, Fantasy, Horror",7.3,136000,87.0,1978.0,37739.0,100000.0,United States,11.51293546492023,11.820417517632333,10.53847581892254,0
"Psychological Horror, Psychological Thriller, Supernatural Horror, Tragedy, Witch Horror, Drama, Horror, Mystery, Thriller",7.3,414000,87.0,2018.0,87819062.0,10000000.0,United States,16.118095750958314,12.933623668263472,18.29078915348957,6
"Dark Comedy, Psychological Horror, Teen Horror, Horror, Mystery, Thriller",6.8,361000,81.0,2019.0,256071218.0,20000000.0,"United States, China, Japan",16.811242881518265,12.796636007394284,19.36096616297236,8
"Body Horror, Supernatural Horror, Horror",8.1,474000,83.0,1973.0,430872776.0,11000000.0,United States,16.213405921671733,13.06896471037963,19.881323423519063,9
"Slasher Horror, Suspense Mystery, Teen Horror, Whodunnit, Horror, Mystery, Thriller",6.4,136000,61.0,2023.0,166577232.0,35000000.0,"United States, Canada, United Kingdom",17.370858648025116,11.820417517632333,18.93096962169598,7
"Dystopian Sci-Fi, Prison Drama, Horror, Mystery, Sci-Fi, Thriller",7.0,304000,73.0,2020.0,1090116.0,26000000.0,Spain,17.073607134447293,12.624786269856633,13.901795587894402,1
"Body Horror, Dark Romance, Psychological Drama, Psychological Horror, Psychological Thriller, Drama, Horror, Romance, Thriller",5.6,2000,62.0,2025.0,258604.0,26000000.0,New Zealand,17.073607134447293,7.601402334583733,12.463057080013101,0
"Dark Fantasy, Supernatural Fantasy, Drama, Fantasy, Horror, Thriller",7.3,230000,59.0,2019.0,72385286.0,45000000.0,"Canada, United States",17.622173069956816,12.345838935721968,18.097513618472277,6
"Alien Invasion, Conspiracy Thriller, Action, Horror, Sci-Fi, Thriller",7.2,153000,55.0,1988.0,13450603.0,4000000.0,United States,15.201805169084134,11.938199736300925,16.414534570067026,3
"B-Horror, Dark Comedy, Splatter Horror, Supernatural Horror, Teen Horror, Zombie Horror, Horror",7.4,241000,71.0,1983.0,2895590.0,350000.0,United States,12.765691290604371,12.392556361841777,14.878699793232181,1
"Body Horror, Splatter Horror, Horror",4.4,92000,33.0,2010.0,325113.0,26000000.0,Netherlands,17.073607134447293,11.429554725537322,12.691931169037499,0
"Psychological Horror, Psychological Thriller, Suspense Mystery, Horror, Mystery, Thriller",7.0,217000,78.0,2022.0,45352337.0,4500000.0,"Bulgaria, United States",15.319588176962746,12.28765724080691,17.629972287772052,5
"Body Horror, Tragedy, Drama, Horror, Sci-Fi",7.6,213000,81.0,1986.0,60629159.0,15000000.0,"United States, Canada",16.52356082573315,12.269052139516223,17.920286523424476,5
"Supernatural Horror, Vampire Horror, Drama, Horror",7.4,47000,79.0,1979.0,3451.0,26000000.0,"West Germany, France",17.073607134447293,10.757924157061597,8.146709052203319,0
"Psychological Horror, Supernatural Horror, Horror, Mystery, Thriller",6.8,285000,83.0,2015.0,21808393.0,1000000.0,United States,13.815511557963774,12.560247968016562,16.897805499519738,3
"Slasher Horror, Suspense Mystery, Whodunnit, Horror, Mystery, Thriller",6.3,172000,60.0,2022.0,137743924.0,24000000.0,United States,16.993564429978885,12.055255569732177,18.740906903391398,7
"Psychological Horror, Psychological Thriller, Serial Killer, Crime, Horror, Mystery, Thriller",7.1,13000,80.0,2024.0,146016.0,26000000.0,Canada,17.073607134447293,9.472781556562168,11.89147833226822,0
"Psychological Horror, Supernatural Horror, Horror, Mystery, Thriller",6.9,223000,65.0,2022.0,161440742.0,18000000.0,United States,16.705882371415992,12.314931534737134,18.89964871688802,7
"Werewolf Horror, Zombie Horror, Action, Horror, Thriller",4.4,5900,46.0,2024.0,2120871.0,26000000.0,United States,17.073607134447293,8.682877107057168,14.56733788283372,1
"Action Epic, Adventure Epic, Dinosaur Adventure, Epic, Kaiju, Monster Horror, Period Drama, Sci-Fi Epic, Supernatural Horror, Tragedy",7.7,167000,81.0,2023.0,113676322.0,15000000.0,Japan,16.52356082573315,12.025755079404917,18.54886569605055,6
"B-Horror, Monster Horror, Slasher Horror, Horror",2.9,33000,16.0,2023.0,7717044.0,100000.0,"United Kingdom, United States",11.51293546492023,10.404293143019792,15.858942076704324,2
"Psychological Horror, Psychological Thriller, Horror, Thriller",7.3,586000,63.0,2017.0,278454417.0,9000000.0,"United States, Japan",16.012735246411598,13.281076775042335,19.444764934277387,8
"Dark Comedy, Comedy, Horror",5.3,6000,58.0,2024.0,179897.0,26000000.0,"United Kingdom, Canada, United States, Finland",17.073607134447293,8.699681400989514,12.100145302589445,0
"Slasher Horror, Splatter Horror, Teen Horror, Horror, Thriller",5.5,82000,64.81290322580645,2018.0,421798.0,35000.0,United States,10.463131911491967,11.314486721293981,12.952284176232157,1
"Dark Comedy, Comedy, Fantasy, Horror, Mystery, Romance, Thriller",6.8,59000,45.0,2014.0,1149267.0,27000000.0,"United States, United Kingdom",17.11134746100564,10.985309671896763,13.954635775934335,1
"Psychological Horror, Supernatural Horror, Drama, Horror",7.3,49000,75.0,1983.0,1166730.0,26000000.0,"France, West Germany",17.073607134447293,10.799595985047786,13.969716379128364,1
"Monster Horror, Space Sci-Fi, Horror, Sci-Fi, Thriller",7.1,236000,64.0,2024.0,350865342.0,80000000.0,"United Kingdom, United States, Hungary, Australia, New Zealand, Canada",18.197537205138154,12.371591321286905,19.67591306964555,8
"Dark Comedy, Psychological Horror, Psychological Thriller, Slasher Horror, Suspense Mystery, Horror, Mystery, Thriller",8.5,748000,97.0,1960.0,32248065.0,806947.0,United States,13.601014508992591,13.525159593854116,17.288968630415596,4
"Kaiju, Monster Horror, Psychological Drama, Tragedy, Drama, Horror, Sci-Fi",7.1,137000,85.0,2007.0,89433506.0,26000000.0,"South Korea, Japan",17.073607134447293,11.827743504053695,18.30900596858199,6
"Slasher Horror, Teen Horror, Drama, Horror, Thriller",5.6,25000,68.0,2024.0,4561656.0,26000000.0,Canada,17.073607134447293,10.12667110305036,15.333196492678049,2
